SEQ,MNAME,PRICE,MYEAR,MILEAGE,COLOR,TRANS,F_TYPE,DISP,VTYPE,VNUM,CU_HIS,MVD_HIS,AVD_HIS,FD_HIS,VT_HIS,US_HIS,L_NAME
18955,BMW 그란투리스모 GT 30d xDrive F07 (13년~),3090,2014,74564,흰색,오토,디젤,2993,대형,31노3338,0,0,0,0,0,3,BMW 그란투리스모
18956,BMW 그란투리스모 3시리즈 GT 320d F34 (13년~),3700,2020,47800,파랑,오토,디젤,1995,중형,316조3440,0,0,0,0,0,1,BMW 그란투리스모
18957,BMW 2시리즈 액티브 투어러 조이 기본형,1750,2018,60000,흰색,오토,디젤,1995,소형,65모4846,0,0,0,0,0,0,BMW 2시리즈
18958,BMW 4시리즈 (F32) 428i 컨버터블 M 스포츠 F33,2690,2016,103000,흰색,오토,가솔린,1997,스포츠카,398모5582,0,0,0,1,0,6,BMW 4시리즈
18959,BMW 5시리즈 520d,850,2011,247215,쥐색,오토,디젤,1998,중형,57로1667,0,0,0,0,0,3,BMW 5시리즈
18960,BMW M시리즈 M5 세단 F10(12~),3330,2014,115394,쥐색,오토,가솔린,4395,중형,06가3322,0,0,0,0,0,3,BMW M시리즈
18961,BMW 뉴3시리즈 320d F30(12~),1790,2016,48450,흰색,오토,디젤,1995,준중형,63더1886,0,0,0,0,0,7,BMW 3시리즈
18962,BMW 뉴7시리즈 730Li,680,2006,152315,인기색상,오토,가솔린,3007,대형,52도8830,0,0,0,0,0,3,BMW 7시리즈
18963,BMW New X4 (G02) xDrive 20d M Sport X,5200,2020,39065,회색,오토,디젤,1995,중형,255수2316,0,0,0,0,0,1,BMW X4
18964,BMW 7시리즈 (G11) 730Ld xDrive M Sport,470,2009,231111,은색,오토,가솔린,2996,중형,31저5421,0,0,0,0,0,3,BMW 7시리즈
18965,BMW 그란투리스모 3시리즈 GT 320d F34 xDrive (14년~),2450,2019,19443,흰색,오토,디젤,1645,소형,04머4289,0,0,0,0,0,1,BMW 그란투리스모
18966,BMW X3 (F25) xDrive 20d M 스포츠 F25(12~),1390,2009,200000,검정색,오토,가솔린,4395,대형,35고5308,0,0,0,0,0,3,BMW X3
18967,BMW 5시리즈 520d,1190,2011,174500,인기색상,오토,디젤,2181,중형,384누1772,0,0,0,0,0,1,BMW 5시리즈
18968,BMW X3 (G01) xDrive 20d xLine,1550,2011,190755,은색,오토,가솔린,4395,대형,42오9151,0,0,0,0,0,1,BMW X3
18969,BMW 올뉴5시리즈 (G30) 530d Luxury Plus,2450,2014,130000,검정,오토,디젤,1995,대형,32버5959,0,0,0,0,0,3,BMW 5시리즈
18970,BMW 올뉴5시리즈 (G30) 520i Luxury,4780,2020,27482,흰색,오토,가솔린,1998,중형,255모1486,0,0,0,0,0,2,BMW 5시리즈
18971,BMW 뉴5시리즈 520d F10(10~16년),1350,2015,173000,회색,오토,디젤,1995,중형,11거7487,0,0,0,0,0,3,BMW 5시리즈
18972,BMW X6 3.0d E71,2250,2012,150178,검정색,오토,디젤,2191,SUV,49나2960,0,0,0,0,0,1,BMW X6
18973,BMW 뉴5시리즈 528i xDrive 프로 에디션,1500,2015,181000,회색,오토,가솔린,1997,중형,24나7234,0,0,0,0,0,3,BMW 5시리즈
18974,BMW 8시리즈 (G15) 840i xDrive Gran Coupe M Sport Package,11700,2021,8690,흰색,오토,가솔린,2998,스포츠카,259구2900,0,0,0,0,0,0,BMW 8시리즈
18975,BMW 뉴3시리즈 320d,699,2012,180483,흰색,오토,디젤,1995,준중형,41버9294,0,0,0,0,0,8,BMW 3시리즈
18976,BMW X6(G06) 30d xDrive M Sport,9800,2021,10815,갈색,오토,하이브리드(디젤),2993,SUV,130나1420,0,0,0,0,0,0,BMW X6
18977,BMW 뉴5시리즈 520d M 스포츠 F10 (10~),1150,2013,151545,검정,오토,디젤,1998,중형,55오7008,0,0,0,0,0,7,BMW 5시리즈
18978,BMW 올뉴5시리즈 (G30) 530i xDrive M Sport,4170,2017,67000,흰색,오토,가솔린,1998,중형,21노5733,0,0,0,0,0,2,BMW 5시리즈
18979,BMW X6(F16) xDrive 30d 기본형,1350,2011,208000,은색,오토,디젤,2993,SUV,28나7404,0,0,0,0,0,2,BMW X6
18980,BMW 4시리즈 (F32) 420d 쿠페 M스포츠 F32(14~),,2019,38000,회색,오토,디젤,1995,스포츠카,61무4399,0,0,0,0,0,0,BMW 4시리즈
18981,BMW 그란투리스모 6시리즈 640i xDrive Luxury Line,4090,2019,93251,흰색,오토,가솔린,3007,대형,30누3818,0,0,0,0,0,2,BMW 그란투리스모
18982,BMW 올뉴5시리즈 (G30) 520i Luxury,4080,2018,62626,진주색,오토,가솔린,1998,중형,323러2716,1,0,0,0,0,1,BMW 5시리즈
18983,BMW 뉴5시리즈 528i F10 (10~16년),930,2011,161409,흰색,오토,가솔린,2996,중형,59로2155,0,0,0,0,0,4,BMW 5시리즈
18984,BMW 올뉴5시리즈 (G30) 530i xDrive M Sport,5750,2020,11110,청색,오토,가솔린,1998,중형,233수6422,0,0,0,0,0,2,BMW 5시리즈
18985,BMW 올뉴5시리즈 (G30) 530e Luxury Line,6400,2021,18874,검정,오토,하이브리드(가솔린),1998,중형,108어8765,0,0,0,0,0,2,BMW 5시리즈
18986,BMW 올뉴5시리즈 (G30) 530i xDrive M Sport,3950,2018,89500,흰색,오토,가솔린,1998,중형,42우3556,0,0,0,0,0,2,BMW 5시리즈
18987,BMW 올뉴5시리즈 (G30) 530i xDrive M Sport,6400,2020,13948,청색,오토,가솔린,1998,중형,113우5501,0,0,0,0,0,2,BMW 5시리즈
18988,BMW New X4 (G02) xDrive 20d M Sport X,580,2008,151310,회색,오토,가솔린,2181,중형,53우6050,0,0,0,0,0,7,BMW X4
18989,BMW 7시리즈 (G11) 730Ld xDrive M Sport,1230,2012,209852,흰색,오토,디젤,3007,대형,59오1011,0,0,0,0,0,4,BMW 7시리즈
18990,BMW 그란투리스모 3시리즈 GT 320d F34 xDrive (14년~),490,2007,74516,검정색,오토,가솔린,2181,중형,11너5909,0,0,0,0,0,2,BMW 그란투리스모
18991,BMW M시리즈 M5 세단 F10(12~),4500,2021,8913,검정색,오토,하이브리드(가솔린),1998,준중형,197라3854,0,0,0,0,0,0,BMW M시리즈
18992,BMW X5 (G05) xDrive 30d xLine,550,2006,161436,은색,오토,가솔린,1849,준중형,11나7448,0,0,0,0,0,2,BMW X5
18993,BMW 뉴3시리즈 320d F30(12~),1250,2013,193261,흰색,오토,디젤,3007,대형,42우2858,0,0,0,0,0,5,BMW 3시리즈
18994,BMW 뉴3시리즈 320d F30(12~),1200,2013,122634,은색,오토,디젤,1995,중형,20러8030,0,0,0,0,0,1,BMW 3시리즈
18995,BMW 뉴3시리즈 320d F30(12~),880,2013,230000,회색,오토,디젤,1995,준중형,19러3566,0,0,0,0,0,2,BMW 3시리즈
18996,BMW M시리즈 M6 쿠페 F13(12년~),4170,2013,166186,회색,오토,가솔린,4395,스포츠카,36두4057,0,0,0,0,0,5,BMW M시리즈
18997,BMW 올뉴5시리즈 (G30) 520d xDrive M Sport Package Plus,4150,2017,48242,회색,오토,디젤,1995,중형,41가1496,0,0,0,0,0,3,BMW 5시리즈
18998,BMW 올뉴5시리즈 (G30) 520i Luxury,4080,2020,28468,회색,오토,가솔린,1998,중형,169너2945,0,0,0,0,0,1,BMW 5시리즈
18999,BMW 3시리즈 (G20) 320d xDrive Luxury Line,3990,2020,14861,은회색,오토,디젤,1995,준중형,360우1247,0,0,0,0,0,2,BMW 3시리즈
19000,BMW 뉴3시리즈 320i CP,690,2011,110038,은색,오토,가솔린,1849,준중형,26다3828,0,0,0,0,0,2,BMW 3시리즈
19001,BMW 올뉴5시리즈 (G30) 530i xDrive M Sport,4090,2017,68105,쥐색,오토,가솔린,1998,중형,17너7509,0,0,0,0,0,1,BMW 5시리즈
19002,BMW 뉴7시리즈 750Li xDrive F02(11~),6300,2017,130000,검정,오토,가솔린,4395,대형,52고1156,0,0,0,0,0,0,BMW 7시리즈
19003,BMW 뉴 X5 3.0d xDrive F15(14~),1680,2011,160000,회색,오토,디젤,2993,SUV,68우2152,0,0,0,0,0,4,BMW X5
19004,BMW 뉴5시리즈 528i xDrive 기본형,1850,2012,78000,은색,오토,가솔린,1997,중형,53머6189,0,0,0,0,0,1,BMW 5시리즈
19005,BMW 뉴3시리즈 320d E90(05~11),890,2011,174910,은색,오토,디젤,1995,준중형,40우5674,0,0,0,0,0,5,BMW 3시리즈
19006,BMW M시리즈 M5 세단 E60(05~10),4430,2015,73000,흰색,오토,가솔린,4395,중형,34조5773,0,0,0,0,0,1,BMW M시리즈
19007,BMW 7시리즈 (G11) 730d xDrive M Sport,10500,2020,17235,회색,오토,하이브리드(디젤),2993,대형,226나5364,0,0,0,0,0,0,BMW 7시리즈
19008,BMW 뉴3시리즈 320d xDrive F30(12~),2290,2017,42612,검정색,오토,디젤,1849,준중형,24오9693,0,0,0,0,0,1,BMW 3시리즈
19009,BMW 뉴7시리즈 750Li 기본형,1850,2012,198000,검정색,오토,가솔린,4395,대형,16나5177,0,0,0,0,0,0,BMW 7시리즈
19010,BMW 뉴3시리즈 328i 쿠페,580,2014,115356,검정색,오토,가솔린,2958,스포츠카,31러1858,0,0,0,0,0,8,BMW 3시리즈
19011,BMW 그란투리스모 GT F07 (10년~),3299,2017,60000,회색,오토,디젤,2979,중형,100수7383,0,0,0,0,0,1,BMW 그란투리스모
19012,BMW X4 (F26) 30d xDrive M 스포츠 패키지,2800,2014,195000,쥐색,오토,디젤,2993,SUV,32저1278,0,0,0,0,0,1,BMW X4
19013,BMW New X4 (G02) xDrive 20d M Sport X,,2021,12069,션셋오렌지,오토,디젤,1995,준중형,139조5335,0,0,0,0,0,0,BMW X4
19014,BMW 올뉴5시리즈 (G30) 520i M Sport,750,2012,178238,은색,오토,디젤,2191,SUV,33노8496,0,0,0,0,0,1,BMW 5시리즈
19015,BMW 그란투리스모 3시리즈 GT 320d F34 xDrive (14년~),2399,2009,87418,인기색상,오토,가솔린,3007,대형,67루5187,0,0,0,0,0,5,BMW 그란투리스모
19016,BMW X5 (E70) 4.0d xDrive M Sport F15(14~),1199,2010,249447,인기색상,오토,디젤,2181,중형,45소2209,0,0,0,0,0,4,BMW X5
19017,BMW 7시리즈 (G11) 750Li xDrive 기본형,3490,2012,114000,흰색,오토,가솔린,4799,스포츠카,19마7457,0,0,0,0,0,3,BMW 7시리즈
19018,BMW X6 3.0d E71,1950,2012,270000,진주색,오토,디젤,2993,대형,02거7844,0,0,0,0,0,7,BMW X6
19019,BMW 뉴3시리즈 320d F30(12~),3950,2020,9670,검정색,오토,디젤,1995,준중형,290어8714,0,0,0,0,0,0,BMW 3시리즈
19020,BMW 7시리즈 (G11) 750Li xDrive 기본형,5750,2015,50531,회색,오토,가솔린,4395,대형,56주0764,0,0,0,0,0,2,BMW 7시리즈
19021,BMW 3시리즈 (G20) 320d Luxury Line,3800,2020,7972,빨강색,오토,디젤,1995,준중형,360나6179,0,0,0,0,0,0,BMW 3시리즈
19022,BMW 올뉴5시리즈 (G30) 540i xDrive Luxury Line Plus,6800,2020,6469,검정색,오토,가솔린,2998,중형,290어8794,0,0,0,0,0,0,BMW 5시리즈
19023,BMW 뉴6시리즈 640d 그란 쿠페,3090,2015,128881,검정색,오토,디젤,2993,대형,59로4790,0,0,0,0,0,3,BMW 6시리즈
19024,BMW 뉴3시리즈 320d F30(12~),890,2010,185594,인기색상,오토,디젤,1849,준중형,69구1910,0,0,0,0,0,7,BMW 3시리즈
19025,BMW 뉴5시리즈 528i F10 (10~16년),1530,2011,120000,회색,오토,가솔린,2494,중형,63거8996,0,0,0,0,0,1,BMW 5시리즈
19026,BMW X3 (G01) xDrive 20d M Sport,5690,2019,32541,검정색,오토,디젤,2191,SUV,345더5681,0,0,0,0,0,0,BMW X3
19027,BMW 뉴5시리즈 520i E60 (03~10년),1650,2011,70746,회색,오토,가솔린,2181,중형,24루8188,0,0,0,0,0,4,BMW 5시리즈
19028,BMW 1시리즈 F40 118d,2950,2020,3727,회색,오토,디젤,1995,준중형,171서9237,0,0,0,0,0,0,BMW 1시리즈
19029,BMW 4시리즈 (F32) 420d 그란쿠페 F36 럭셔리 라인(14~),3950,2020,10050,임페리얼블루,오토,디젤,1995,준중형,152모7156,0,0,0,0,0,0,BMW 4시리즈
19030,BMW 뉴5시리즈 520d F10(10~16년),2920,2016,98459,흰색,오토,디젤,2181,중형,15너0353,0,0,0,0,0,2,BMW 5시리즈
19031,BMW 뉴1시리즈 118d 조이 F20 (13년~),2100,2018,26483,검정색,오토,디젤,1645,소형,35너7169,0,0,0,0,0,1,BMW 1시리즈
19032,BMW 올뉴5시리즈 (G30) 530i xDrive Luxury Plus,5100,2019,27000,검정색,오토,가솔린,2181,중형,361우9386,1,0,0,0,0,2,BMW 5시리즈
19033,BMW 뉴3시리즈 320d F30(12~),650,2010,141039,흰색,오토,디젤,1849,준중형,64저9121,0,0,0,0,0,4,BMW 3시리즈
19034,BMW 뉴3시리즈 320d F30(12~),660,2010,240000,흰색,오토,디젤,1995,준중형,67무8739,0,0,0,0,0,7,BMW 3시리즈
19035,BMW M시리즈 M5 세단 E60(05~10),2050,2006,140928,검정색,오토,가솔린,4999,중형,11부5566,0,0,0,0,0,1,BMW M시리즈
19036,BMW 뉴3시리즈 320i 세단 E90(05~11),470,2006,150389,은색,오토,가솔린,1849,준중형,65보9716,0,0,0,0,0,9,BMW 3시리즈
19037,BMW 그란투리스모 GT 20d ED F07 (13년~),3980,2013,58024,회색,오토,디젤,1995,대형,26부8042,0,0,0,0,0,3,BMW 그란투리스모
19038,BMW New X4 (G02) xDrive 20d M Sport X,4250,2018,57000,회색,오토,디젤,1995,중형,53저8667,0,0,0,0,0,0,BMW X4
19039,BMW 올뉴5시리즈 (G30) 520i M Sport,4650,2018,38609,쥐색,오토,디젤,1995,중형,50가3155,0,0,0,0,0,2,BMW 5시리즈
19040,BMW 그란투리스모 3시리즈 GT 320d F34 xDrive (14년~),450,2001,153146,은색,오토,가솔린,2000,중형,07오6930,0,0,0,0,0,1,BMW 그란투리스모
19041,BMW 올뉴5시리즈 (G30) 523d M Sport,950,2005,244000,검정,오토,가솔린,5972,대형,42마4205,0,0,0,0,0,6,BMW 5시리즈
19042,BMW X3 (G01) xDrive 20i M Sport Pro,2850,2022,10012,파랑색,오토,가솔린,1849,준중형,235러6971,1,0,0,0,0,1,BMW X3
19043,BMW 뉴3시리즈 330i F30 쉐도우 에디션,,2021,49001,흰색,오토,하이브리드(디젤),2993,SUV,372다4904,0,0,0,0,0,1,BMW 3시리즈
19044,BMW 그란투리스모 6시리즈 GT 620d xDrive (G02) M Sport,13900,2023,10,흰색,오토,하이브리드(디젤),3000,SUV,243오5423,0,0,0,0,0,1,BMW 그란투리스모
19045,BMW 뉴3시리즈 320d F30(12~),950,2017,256589,회색,오토,디젤,1849,준중형,62두2985,0,0,0,0,0,1,BMW 3시리즈
19046,BMW 뉴5시리즈 520d 프로 에디션 F10(10~),2000,2016,84000,회색,오토,디젤,1995,중형,18더0583,0,0,0,0,0,5,BMW 5시리즈
19047,BMW 4시리즈 (F32) 420d 그란쿠페 F36 럭셔리 라인(14~),2750,2020,54462,회색,오토,디젤,1849,준중형,284더7249,0,0,0,0,0,1,BMW 4시리즈
19048,BMW 뉴3시리즈 328i M 스포츠,1799,2016,60147,검정색,오토,가솔린,1997,준중형,242주6639,0,0,0,0,0,3,BMW 3시리즈
19049,BMW 4시리즈 (F32) 420d 쿠페 xDrive 스포츠 F32(14~),1160,2014,121830,흰색,오토,디젤,1995,스포츠카,35루1719,0,0,0,0,0,9,BMW 4시리즈
19050,BMW X6(F16) xDrive 30d 기본형,2680,2015,148116,검정색,오토,디젤,2191,SUV,09나0758,0,0,0,0,0,2,BMW X6
19051,BMW 뉴5시리즈 528i xDrive 기본형,1690,2015,133431,흰색,오토,가솔린,2181,중형,362우6123,0,0,0,0,0,5,BMW 5시리즈
19052,BMW New X4 (G02) xDrive 20d xLine,3899,2018,78665,검정색,오토,디젤,2191,SUV,58고6895,0,0,0,0,0,1,BMW X4
19053,BMW 뉴6시리즈 640d xDrive 그란쿠페 M 스포츠,2900,2017,150339,흰색,오토,디젤,3007,대형,50소1140,0,0,0,0,0,1,BMW 6시리즈
19054,BMW 2시리즈 그란쿠페(F44) 220i M Sport Package,2770,2021,55896,회색,오토,가솔린,1849,준중형,247노5960,0,0,0,0,0,0,BMW 2시리즈
19055,BMW X6 4.0d,1950,2013,136130,회색,오토,디젤,2191,SUV,15라3272,0,0,0,0,0,6,BMW X6
19056,BMW 올뉴5시리즈 (G30) 520d M Sport Plus,2490,2017,131068,검정색,오토,디젤,2181,중형,03나1774,0,0,0,0,0,0,BMW 5시리즈
19057,BMW 4시리즈 (G22) 420i Convertible M Sport,5950,2022,14000,흰색,오토,가솔린,2181,중형,255구8653,0,0,0,0,0,2,BMW 4시리즈
19058,BMW 2시리즈 액티브 투어러 조이 기본형,950,2015,90833,파랑색,오토,디젤,1645,소형,19우9674,0,0,0,0,0,2,BMW 2시리즈
19059,BMW 뉴3시리즈 320i 세단 E90(05~11),440,2011,141318,파랑색,오토,가솔린,1849,준중형,51버1621,0,0,0,0,0,7,BMW 3시리즈
19060,BMW 뉴7시리즈 740d xDrive F01(13~),940,2013,308291,갈색,오토,디젤,3007,대형,26주6570,0,0,0,0,0,4,BMW 7시리즈
19061,BMW 뉴7시리즈 730d,990,2011,182349,회색,오토,디젤,3007,대형,18러2406,0,0,0,0,0,4,BMW 7시리즈
19062,BMW X3 (F25) xDrive 20d 하이 F25(11~),880,2012,192000,흰색,오토,디젤,2191,SUV,60구1048,0,0,0,0,0,3,BMW X3
19063,BMW New X4 (G02) xDrive 20d M Sport X,5390,2015,161626,검정,오토,디젤,2993,대형,57무0860,0,0,0,0,0,1,BMW X4
19064,BMW 7시리즈 (G11) 730Ld xDrive M Sport,1080,2014,203290,회색,오토,디젤,2181,중형,37더8359,0,0,0,0,0,2,BMW 7시리즈
19065,BMW 7시리즈 (G11) 730Ld xDrive M Sport,600,2013,184212,파랑색,오토,디젤,1645,소형,14수2164,1,0,0,0,0,7,BMW 7시리즈
19066,BMW X5 (E70) 4.0d xDrive M Sport F15(14~),550,2012,230103,검정색,오토,가솔린,2181,중형,31보4163,0,0,0,0,0,6,BMW X5
19067,BMW 뉴5시리즈 520d M 스포츠 F10 (10~),700,2013,161852,흰색,오토,디젤,2191,SUV,22모9093,0,0,0,0,0,6,BMW 5시리즈
19068,BMW 그란투리스모 3시리즈 GT 320d F34 xDrive (14년~),280,2007,213749,검정색,오토,가솔린,1849,준중형,01마6489,0,0,0,0,0,2,BMW 그란투리스모
19069,BMW iX(i20) xDrive50 Sport Plus,3799,2018,132808,흰색,오토,디젤,3007,대형,48보3455,0,0,0,0,0,3,BMW iX
19070,BMW X6(G06) xDrive 40i M Sport Package,8850,2021,13590,검정색,오토,가솔린,2191,SUV,132거2550,0,0,0,0,0,0,BMW X6
19071,BMW 뉴6시리즈 640d xDrive 그란쿠페 M 스포츠,2550,2016,139018,회색,오토,디젤,3007,대형,43더0564,0,0,0,0,0,6,BMW 6시리즈
19072,BMW 뉴7시리즈 730d,1550,2012,134467,검정색,오토,디젤,3007,대형,36두3930,0,0,0,0,0,2,BMW 7시리즈
19073,BMW 뉴5시리즈 520d F10(10~16년),1250,2012,92000,흰색,오토,디젤,2181,중형,59서1971,0,0,0,0,0,6,BMW 5시리즈
19074,BMW 뉴5시리즈 520d F10(10~16년),790,2011,244769,검정색,오토,디젤,2181,중형,18노8616,0,0,0,0,0,4,BMW 5시리즈
19075,BMW 5시리즈 528i,550,2008,145257,흰색,오토,가솔린,2181,중형,26수7278,0,0,0,0,0,2,BMW 5시리즈
19076,BMW M시리즈 M5 세단 F10(12~),3100,2013,85423,흰색,오토,가솔린,4395,중형,22더3807,0,0,0,0,0,2,BMW M시리즈
19077,벤츠 S클래스 W223 S400d 4Matic 기본형,1360,2015,109000,검정,오토,디젤,2143,중형,34어4414,1,0,0,0,0,5,벤츠 S클래스
19078,벤츠 CLS클래스(C257) CLS 450 4MATIC 기본형,1150,2014,194800,회색,오토,디젤,2191,SUV,57보9869,0,0,0,0,0,4,벤츠 S클래스
19079,벤츠 GLA X156 GLA250 4매틱,2880,2017,46000,흰색,오토,가솔린,1991,중형,104구8718,0,0,0,0,0,2,BMW X1
19080,벤츠 더 뉴 C클래스 C200 Cabriolet,3250,2019,89511,검정색,오토,하이브리드(가솔린),1991,SUV,30모7136,0,0,0,0,0,1,벤츠 C클래스
19081,벤츠 뉴 E클래스 E300 아방가르드 W212(09~13),3920,2019,76582,검정색,오토,가솔린,1991,중형,239다8935,0,0,0,0,0,1,벤츠 E클래스
19082,벤츠 GLE(W166) 350 d 4Matic 쿠페,1990,2014,155886,흰색,오토,디젤,2191,SUV,22가5131,0,0,0,0,0,4,벤츠 GLE
19083,벤츠 GLK클래스 GLK220 CDI4매틱 프리미엄,1350,2012,100179,흰색,오토,디젤,2143,SUV,67가1631,0,0,0,0,0,1,벤츠 GLK
19084,벤츠 뉴 C클래스 C220 CDI 블루이피션시 아방가르드 W204,820,2013,132484,흰색,오토,디젤,2143,준중형,55주2073,0,0,0,0,0,1,벤츠 C클래스
19085,벤츠 뉴 S클래스 S63 AMG 4MATIC+,10400,2020,70196,검정색,오토,가솔린,3982,대형,159두3116,0,0,0,0,0,1,벤츠 AMG
19086,벤츠 S클래스 W223 S400d 4Matic 기본형,12700,2022,9000,흰색,오토,디젤,3007,대형,247부9910,0,0,0,0,0,0,벤츠 S클래스
19087,벤츠 E클래스 (W213) E220d COUPE,2400,2017,130000,회색,오토,디젤,2181,중형,126고4006,0,0,0,0,0,5,벤츠 E클래스
19088,벤츠 뉴 E클래스 E200 아방가르드 W214,650,2010,95216,회색,오토,가솔린,2181,중형,48조3545,0,0,0,0,0,3,벤츠 E클래스
19089,벤츠 GLE (W167) 450 4Matic,5690,2019,130340,검정색,오토,가솔린,2999,SUV,287머4890,0,0,0,0,0,2,벤츠 GLE
19090,벤츠 뉴 E클래스 E220 CDI 아방가르드 W212(09~),930,2013,237310,검정색,오토,디젤,2143,중형,162무1495,0,0,0,0,0,6,벤츠 E클래스
19091,벤츠 뉴 E클래스 E250 CDI 블루텍4매틱 블루텍 아방가르드 W212(14~),1350,2015,138272,흰색,오토,디젤,2143,중형,54로8275,1,0,0,0,0,3,벤츠 E클래스
19092,벤츠 A클래스(W177) A220 Sedan -,2490,2020,90500,흰색,오토,가솔린,1991,소형,101하4047,1,0,0,0,0,0,벤츠 A클래스
19093,벤츠 더 뉴 C클래스 C220d Avantgarde W205(14~),1550,2016,90831,흰색,오토,디젤,2143,준중형,43더0338,0,0,0,0,0,4,벤츠 C클래스
19094,벤츠 CLS클래스(W218) CLS 250 d 4매틱 AMG Line W218(16~),3250,2017,50021,회색,오토,디젤,2143,대형,29구7054,0,0,0,0,0,2,벤츠 AMG
19095,벤츠 뉴 E클래스 E300 아방가르드 W212(09~13),1070,2013,103350,흰색,오토,가솔린,2181,중형,13러5459,0,0,0,0,0,2,벤츠 E클래스
19096,벤츠 CLS클래스(W218) CLS 350 d 4매틱,1630,2016,141594,흰색,오토,디젤,2987,대형,243나8585,0,0,0,0,0,4,벤츠 S클래스
19097,벤츠 E클래스 (W213) E300 4Matic Exclusive,4250,2019,112300,은색,오토,디젤,2925,대형,28소7747,0,0,0,0,0,2,벤츠 E클래스
19098,벤츠 GLA X156 GLA220 프리미엄,1350,2012,153952,흰색,오토,가솔린,3498,스포츠카,67수4878,0,0,0,0,0,5,BMW X1
19099,벤츠 뉴 S클래스 S63 AMG 4MATIC+ Coupe,3550,2017,143000,검정색,오토,가솔린,4663,대형,04노2141,0,0,0,0,0,3,벤츠 AMG
19100,벤츠 GLE (V167) 450 4Matic,7590,2015,65573,흰색,오토,가솔린,5461,SUV,33두1000,0,0,0,0,0,4,벤츠 GLE
19101,벤츠 CLA클래스(C118) CLA 45 S AMG 4Matic+,3490,2014,150064,회색,오토,가솔린,4663,대형,18루7597,0,0,0,0,0,5,벤츠 AMG
19102,벤츠 E클래스 (W213) E300 4Matic Avantgarde,420,2006,253000,쥐색,오토,가솔린,3498,대형,13저3100,0,0,0,0,0,1,벤츠 E클래스
19103,벤츠 뉴 S클래스 S500L 4MATIC W221,4250,2015,83670,은색,오토,가솔린,4663,대형,47거2428,0,0,0,0,0,4,벤츠 S클래스
19104,벤츠 GLC(X253) 300 4Matic Coupe 기본형,6550,2023,7418,회색,오토,가솔린,1991,SUV,298수9699,0,0,0,0,0,3,BMW X2
19105,벤츠 C클래스 6세대(W206) C300 4Matic AMG Line,5980,2022,12661,흰색,오토,하이브리드(가솔린),1999,준중형,334버2724,0,0,0,0,0,0,벤츠 AMG
19106,벤츠 GLE (V167) 450 4Matic,9990,2022,19744,흰색,오토,하이브리드(가솔린),2999,SUV,184무9446,0,0,0,0,0,0,벤츠 GLE
19107,벤츠 S클래스 W223 S400d 4Matic 기본형,12990,2022,29516,흰색,오토,디젤,2925,대형,228머7290,0,0,0,0,0,0,벤츠 S클래스
19108,벤츠 GLE (V167) 300 d 4Matic,8280,2022,20615,흰색,오토,하이브리드(디젤),1993,SUV,162조9288,0,0,0,0,0,0,벤츠 GLE
19109,벤츠 E클래스 (W213) E250 Exclusive,5580,2022,11918,흰색,오토,가솔린,1991,중형,192가8345,0,0,0,0,0,1,벤츠 E클래스
19110,벤츠 GLC(X254) GLC300 4Matic 기본형,8230,2023,4965,검정색,오토,하이브리드(가솔린),1999,SUV,204모7337,0,0,0,0,0,0,BMW X2
19111,벤츠 GLC(X254) GLC300 4Matic 기본형,8230,2023,12082,흰색,오토,하이브리드(가솔린),1999,SUV,253어4040,0,0,0,0,0,0,BMW X2
19112,벤츠 E클래스 (W213) E250 AMG Line,6330,2023,5302,흰색,오토,가솔린,1991,중형,244조8358,0,0,0,0,0,0,벤츠 AMG
19113,벤츠 S클래스 W223 S580L 4Matic 기본형,3790,2015,103693,인기색상,오토,디젤,3007,대형,47소5169,0,0,0,0,0,1,벤츠 S클래스
19114,벤츠 E클래스 (W213) E300 4Matic Avantgarde,3300,2018,60676,회색,오토,가솔린,1991,중형,54가7776,0,0,0,0,0,0,벤츠 E클래스
19115,벤츠 S클래스 W223 S500L 4Matic 기본형,2170,2017,168991,검정색,오토,가솔린,3007,대형,03가4626,0,0,0,0,0,1,벤츠 S클래스
19116,벤츠 E클래스 (W213) E220d 4MATIC Avantgarde,1600,2014,105683,흰색,오토,가솔린,1991,스포츠카,17두1174,0,0,0,0,0,2,벤츠 E클래스
19117,벤츠 SLC클래스 (R172) SLC 43 AMG,3350,2017,69144,검정색,오토,가솔린,2996,스포츠카,46다5948,0,0,0,0,0,5,벤츠 AMG
19118,벤츠 E클래스 (W213) E220d COUPE,2899,2017,86789,파랑색,오토,디젤,1950,중형,08너7269,0,0,0,0,0,7,벤츠 E클래스
19119,벤츠 뉴 E클래스 E400 쿠페 C207(14~),1599,2015,165638,흰색,오토,가솔린,2996,스포츠카,242도8176,0,0,0,0,0,3,벤츠 E클래스
19120,벤츠 뉴 M클래스 ML350 블루텍 4MATIC W166(12~),2320,2015,109356,흰색,오토,가솔린,2191,SUV,31무0424,0,0,0,0,0,1,벤츠 M클래스
19121,벤츠 E클래스 (W213) E300 4Matic Avantgarde,3970,2019,62728,흰색,오토,가솔린,1991,중형,17러5434,0,0,0,0,0,2,벤츠 E클래스
19122,벤츠 더 뉴 C클래스 C200 Avantgarde W205(14~),2090,2016,53893,흰색,오토,가솔린,1849,준중형,33조0466,0,0,0,0,0,6,벤츠 C클래스
